Date,Open,High,Low,Close,Adj Close,Volume
2016-02-09,114.010002,115.949997,113.650002,115.349998,103.915169,3443900
2016-02-10,112.620003,114.120003,111.410004,113.739998,102.464767,3448600
2016-02-11,113.029999,113.959999,111.879997,111.900002,100.807182,3263200
2016-02-12,112.120003,112.330002,110.599998,111.669998,100.599968,2861800
2016-02-16,112.449997,112.959999,111.209999,112.349998,101.212563,2348800
2016-02-17,112.260002,112.269997,111.269997,111.430000,100.383774,2698300
2016-02-18,111.839996,114.779999,111.690002,114.330002,102.996300,3271200
2016-02-19,114.500000,115.449997,113.599998,114.750000,103.374672,3372000
2016-02-22,115.099998,116.529999,114.750000,115.699997,104.230469,2615500
2016-02-23,115.330002,116.540001,114.849998,116.120003,104.608856,2307300
2016-02-24,114.660004,116.110001,114.459999,116.000000,105.289597,3338800
2016-02-25,116.370003,116.980003,115.120003,115.839996,105.144356,2194100
2016-02-26,115.300003,115.809998,112.190002,112.519997,102.130920,2439200
2016-02-29,112.370003,113.940002,112.050003,112.820000,102.403214,2625900
2016-03-01,113.430000,113.720001,111.959999,112.599998,102.203522,2458200
2016-03-02,112.239998,112.860001,109.339996,112.360001,101.985664,2755900
2016-03-03,112.480003,112.540001,109.959999,111.620003,101.314011,3433900
2016-03-04,111.209999,114.540001,110.650002,114.290001,103.737488,2931600
2016-03-07,114.059998,114.730003,113.489998,114.449997,103.882713,2135800
2016-03-08,114.489998,115.699997,114.169998,115.449997,104.790375,2068100
2016-03-09,115.339996,116.410004,115.339996,116.260002,105.525581,1859100
2016-03-10,116.830002,116.970001,114.529999,115.690002,105.008224,1563300
2016-03-11,116.279999,116.379997,115.370003,115.820000,105.126221,1587500
2016-03-14,116.230003,116.769997,115.279999,115.839996,105.144356,1503400
2016-03-15,115.849998,116.669998,115.300003,115.599998,104.926529,2328900
2016-03-16,115.540001,117.519997,114.440002,117.120003,106.306198,1885500
2016-03-17,117.279999,118.550003,116.510002,118.330002,107.404457,2040700
2016-03-18,118.739998,118.879997,117.570000,118.500000,107.558769,5412700
2016-03-21,117.870003,118.389999,116.610001,117.570000,106.714638,1579200
2016-03-22,117.360001,118.160004,116.720001,117.040001,106.233574,1483000
2016-03-23,116.699997,118.099998,116.419998,117.690002,106.823570,1671000
2016-03-24,117.489998,118.620003,117.279999,118.480003,107.540611,2458000
2016-03-28,118.349998,118.900002,117.360001,117.580002,106.723709,1381600
2016-03-29,117.949997,119.129997,117.180000,119.010002,108.021683,1389800
2016-03-30,119.150002,119.370003,118.099998,118.500000,107.558769,1292000
2016-03-31,118.239998,118.800003,117.849998,118.339996,107.413544,2006400
2016-04-01,118.089996,118.989998,117.459999,118.709999,107.749382,2080200
2016-04-04,119.029999,119.180000,117.940002,118.720001,107.758438,1309900
2016-04-05,118.300003,118.900002,116.150002,116.349998,105.607277,2200700
2016-04-06,116.320000,116.739998,115.580002,116.709999,105.934052,1639300
2016-04-07,116.370003,117.309998,115.989998,116.190002,105.462051,1339900
2016-04-08,115.989998,117.440002,115.989998,116.809998,106.024818,1067200
2016-04-11,117.059998,117.629997,116.029999,116.230003,105.498375,1056500
2016-04-12,116.480003,117.260002,116.070000,117.050003,106.242661,1431600
2016-04-13,117.389999,117.589996,115.760002,116.480003,105.725281,1188600
2016-04-14,116.169998,116.930000,115.000000,116.150002,105.425751,1542000
2016-04-15,116.500000,117.599998,116.150002,117.430000,106.587563,1607900
2016-04-18,117.430000,117.769997,116.470001,117.769997,106.896164,1454000
2016-04-19,118.080002,118.400002,117.220001,118.099998,107.195702,1838000
2016-04-20,118.059998,118.320000,115.440002,115.510002,104.844841,1474700
2016-04-21,115.230003,115.250000,112.440002,112.910004,102.484909,2438700
2016-04-22,113.449997,114.529999,113.239998,114.440002,103.873642,1741700
2016-04-25,114.309998,114.470001,113.849998,114.470001,103.900879,1132700
2016-04-26,114.720001,115.639999,114.199997,115.519997,104.853920,1969500
2016-04-27,115.680000,118.019997,115.400002,116.889999,106.097427,2565600
2016-04-28,115.800003,117.730003,115.129997,116.470001,105.716202,2153800
2016-04-29,116.209999,117.750000,115.150002,117.580002,106.723709,2340300
2016-05-02,117.830002,118.760002,117.279999,118.059998,107.159386,1912900
2016-05-03,118.339996,118.949997,117.440002,118.419998,107.486160,1315800
2016-05-04,118.019997,120.440002,117.739998,119.459999,108.430122,1676400
2016-05-05,119.419998,120.440002,117.959999,118.849998,107.876457,2096600
2016-05-06,119.059998,119.099998,117.500000,118.489998,107.549683,1462200
2016-05-09,118.639999,119.089996,118.129997,118.889999,107.912758,1231200
2016-05-10,119.279999,119.989998,118.910004,119.599998,108.557198,1159300
2016-05-11,119.769997,120.349998,118.500000,119.690002,108.638885,1439700
2016-05-12,119.870003,121.389999,119.269997,121.150002,109.964088,1994300
2016-05-13,120.910004,121.330002,119.699997,120.760002,109.610100,1469300
2016-05-16,120.339996,121.510002,119.809998,121.480003,110.263641,1323200
2016-05-17,121.099998,121.290001,118.940002,119.779999,108.720581,2133800
2016-05-18,119.190002,120.809998,117.410004,118.019997,107.123093,2299300
2016-05-19,117.129997,118.449997,116.500000,118.410004,107.477066,2060700
2016-05-20,118.599998,119.379997,117.870003,119.330002,108.312134,2241100
2016-05-23,119.449997,119.500000,117.870003,117.989998,107.095840,1237100
2016-05-24,118.250000,120.070000,118.080002,119.889999,108.820419,1866500
2016-05-25,119.599998,119.970001,118.860001,119.099998,108.103386,1422000
2016-05-26,118.209999,119.900002,118.199997,119.820000,109.557175,1154700
2016-05-27,119.900002,120.089996,119.209999,119.839996,109.575470,1091700
2016-05-31,119.839996,120.870003,119.449997,120.120003,109.831490,3343900
2016-06-01,120.120003,120.830002,119.610001,120.150002,109.858925,1651700
2016-06-02,119.830002,120.199997,118.699997,119.809998,109.548042,1378900
2016-06-03,120.849998,122.370003,120.639999,121.800003,111.367599,1961600
2016-06-06,122.080002,122.699997,121.169998,121.750000,111.321884,1409700
2016-06-07,122.029999,122.480003,121.070000,121.110001,110.736694,1682900
2016-06-08,120.970001,122.989998,120.830002,122.919998,112.391670,1830900
2016-06-09,122.970001,124.139999,122.870003,123.980003,113.360863,1387900
2016-06-10,123.919998,124.849998,123.120003,123.830002,113.223732,1472400
2016-06-13,123.870003,124.339996,123.360001,123.589996,113.004280,1168300
2016-06-14,123.720001,125.019997,122.879997,124.980003,114.275215,1585600
2016-06-15,124.629997,124.690002,123.309998,123.839996,113.232841,1917800
2016-06-16,124.169998,125.070000,123.839996,124.849998,114.156349,1533700
2016-06-17,125.029999,125.230003,123.730003,125.099998,114.384941,2906100
2016-06-20,124.900002,125.099998,123.209999,124.239998,113.598595,1628500
2016-06-21,124.540001,124.970001,123.570000,124.269997,113.626022,1860100
2016-06-22,124.400002,124.529999,123.489998,123.639999,113.049980,1366300
2016-06-23,123.730003,123.809998,122.970001,123.809998,113.205421,1396400
2016-06-24,122.129997,125.089996,121.250000,123.800003,113.196289,4077400
2016-06-27,123.849998,128.220001,123.849998,127.879997,116.926834,3399000
2016-06-28,127.529999,128.559998,126.290001,128.460007,117.457153,2559100
2016-06-29,128.839996,129.289993,127.290001,127.750000,116.807961,2413800
2016-06-30,127.970001,130.429993,127.389999,130.399994,119.230972,3121200
2016-07-01,131.270004,131.270004,128.580002,129.729996,118.618370,1586700
2016-07-05,129.720001,131.320007,129.509995,130.869995,119.660721,2521500
2016-07-06,130.669998,131.979996,129.470001,130.889999,119.679016,2497900
2016-07-07,130.500000,130.809998,127.970001,128.330002,117.338287,1921900
2016-07-08,128.089996,129.979996,126.660004,129.929993,118.801231,1989100
2016-07-11,129.410004,129.740005,128.089996,129.690002,118.581810,1376900
2016-07-12,129.050003,129.990005,127.260002,127.330002,116.423927,2294600
2016-07-13,127.870003,128.550003,127.410004,128.169998,117.191986,2071400
2016-07-14,127.279999,128.100006,126.540001,127.239998,116.341644,2455800
2016-07-15,127.540001,128.289993,127.089996,127.580002,116.652534,1348500
2016-07-18,127.739998,128.669998,127.589996,128.250000,117.265137,2046600
2016-07-19,127.910004,128.309998,127.250000,128.089996,117.118835,1597200
2016-07-20,128.570007,128.649994,127.150002,127.209999,116.314209,1686800
2016-07-21,127.000000,128.460007,126.389999,128.259995,117.274261,1629500
2016-07-22,128.009995,130.149994,127.750000,129.809998,118.691505,1688200
2016-07-25,129.300003,129.800003,128.630005,129.490005,118.398918,1275400
2016-07-26,129.389999,129.610001,128.000000,128.429993,117.429718,1785500
2016-07-27,128.160004,128.690002,125.550003,127.169998,116.277649,2411000
2016-07-28,127.019997,128.100006,126.550003,127.419998,116.506226,1848200
2016-07-29,127.269997,128.509995,127.269997,128.289993,117.301704,2335000
2016-08-01,128.199997,128.809998,127.900002,128.500000,117.493729,2058900
2016-08-02,127.750000,128.320007,126.839996,127.629997,116.698242,1653300
2016-08-03,127.589996,128.460007,127.059998,128.089996,117.118835,5072900
2016-08-04,127.839996,128.389999,127.050003,127.449997,116.533669,2271500
2016-08-05,126.779999,127.160004,125.309998,125.989998,115.198700,1768200
2016-08-08,126.239998,127.010002,125.580002,125.989998,115.198700,1994100
2016-08-09,126.019997,126.610001,125.650002,126.070000,115.271866,1715200
2016-08-10,126.190002,126.540001,125.660004,126.370003,115.546165,1148100
2016-08-11,126.370003,127.089996,126.099998,127.019997,116.140488,1509000
2016-08-12,127.300003,127.709999,126.730003,126.790001,115.930199,1500400
2016-08-15,127.120003,127.300003,125.279999,125.320000,114.586105,1185800
2016-08-16,125.209999,125.209999,123.989998,123.989998,113.370010,1608800
2016-08-17,123.980003,126.000000,123.010002,125.800003,115.024986,2020000
2016-08-18,125.300003,127.040001,125.300003,126.959999,116.085632,2651900
2016-08-19,126.559998,126.559998,124.400002,125.080002,114.366661,2449100
2016-08-22,125.449997,125.699997,124.730003,125.040001,114.330078,1536300
2016-08-23,125.320000,125.730003,124.220001,124.269997,113.626022,1235400
2016-08-24,123.949997,124.480003,123.459999,124.150002,113.516319,1233300
2016-08-25,124.339996,124.849998,124.040001,124.510002,113.845467,1239400
2016-08-26,123.940002,124.930000,121.489998,121.620003,111.985497,1878100
2016-08-29,121.870003,123.190002,121.610001,122.339996,112.648468,2140100
2016-08-30,122.260002,122.940002,121.050003,121.220001,111.617188,1700600
2016-08-31,121.169998,121.669998,120.620003,120.940002,111.359367,2048500
2016-09-01,120.750000,121.239998,120.220001,121.000000,111.414612,2082200
2016-09-02,122.010002,123.690002,121.309998,123.129997,113.375877,2356500
2016-09-06,123.750000,125.290001,123.559998,125.290001,115.364777,2431000
2016-09-07,126.959999,126.959999,124.419998,125.059998,115.152985,2450600
2016-09-08,124.269997,125.769997,124.269997,125.379997,115.447624,1748400
2016-09-09,124.349998,124.550003,120.750000,120.860001,111.285706,2686800
2016-09-12,121.000000,123.580002,120.650002,123.290001,113.523209,2543500
2016-09-13,122.800003,123.220001,121.089996,121.540001,111.911842,1919800
2016-09-14,122.000000,122.919998,121.519997,122.099998,112.427467,1970900
2016-09-15,122.000000,123.040001,121.419998,122.730003,113.007568,1283600
2016-09-16,122.250000,123.540001,121.720001,123.320000,113.550819,3351500
2016-09-19,123.650002,124.889999,123.419998,124.739998,114.858345,1247600
2016-09-20,124.839996,125.760002,124.839996,125.070000,115.162193,2082400
2016-09-21,125.180000,127.870003,125.050003,127.839996,117.712761,1952400
2016-09-22,128.410004,128.869995,127.690002,128.029999,117.887711,1558300
2016-09-23,125.559998,127.690002,124.050003,126.750000,116.709106,2452100
2016-09-26,126.550003,126.980003,125.809998,126.230003,116.230301,1385200
2016-09-27,127.089996,128.589996,126.550003,126.790001,116.745941,2455800
2016-09-28,127.320000,127.449997,125.320000,126.480003,116.460510,1710800
2016-09-29,125.889999,125.940002,122.739998,123.699997,113.900719,2771200
2016-09-30,124.300003,124.879997,121.760002,122.320000,112.630051,3063800
2016-10-03,122.459999,122.680000,120.239998,121.129997,111.534309,1693400
2016-10-04,121.139999,121.139999,118.099998,118.900002,109.480980,2301300
2016-10-05,119.070000,120.150002,118.410004,118.540001,109.149490,2067200
2016-10-06,118.120003,119.110001,117.519997,118.029999,108.679893,2744900
2016-10-07,119.889999,123.260002,119.669998,121.739998,112.095985,4835800
2016-10-10,121.860001,122.940002,121.250000,122.779999,113.053604,2056400
2016-10-11,122.150002,122.480003,120.779999,121.150002,111.552734,1913900
2016-10-12,121.339996,123.139999,121.209999,122.980003,113.237778,1920600
2016-10-13,122.930000,125.169998,122.519997,124.629997,114.757050,2033300
2016-10-14,124.349998,125.040001,123.889999,124.029999,114.204575,1384500
2016-10-17,124.349998,124.470001,123.620003,124.059998,114.232193,1132900
2016-10-18,125.010002,125.449997,123.669998,125.110001,115.199020,1315700
2016-10-19,124.900002,125.370003,124.129997,124.580002,114.711006,1556600
2016-10-20,124.580002,125.610001,123.910004,124.129997,114.296646,1856500
2016-10-21,123.529999,124.190002,122.889999,123.709999,113.909943,1126200
2016-10-24,124.209999,124.540001,123.489998,124.379997,114.526848,1487000
2016-10-25,124.139999,125.599998,123.900002,125.519997,115.576538,1386700
2016-10-26,125.570000,126.519997,124.860001,126.199997,116.202675,1316000
2016-10-27,125.849998,126.400002,124.330002,125.120003,115.208237,1518100
2016-10-28,125.330002,126.449997,124.910004,125.730003,115.769913,1993800
2016-10-31,127.050003,128.460007,125.769997,128.000000,117.860092,3050300
2016-11-01,128.190002,128.279999,125.449997,125.889999,115.917229,1653800
2016-11-02,123.300003,124.279999,122.190002,123.680000,113.882309,6036100
2016-11-03,123.699997,124.389999,122.930000,123.839996,114.029625,2223500
2016-11-04,124.430000,124.699997,123.150002,123.180000,113.421913,2185400
2016-11-07,123.800003,124.669998,122.800003,124.660004,114.784676,2845400
2016-11-08,124.709999,125.430000,124.099998,125.169998,115.254265,2123000
2016-11-09,121.169998,121.169998,116.180000,117.489998,108.182663,7044800
2016-11-10,116.790001,116.919998,112.349998,115.059998,105.945168,7464000
2016-11-11,114.559998,115.529999,112.769997,113.540001,104.545586,4240500
2016-11-14,112.910004,114.559998,110.489998,114.440002,105.374283,6653000
2016-11-15,114.300003,115.339996,113.750000,115.029999,105.917542,4499900
2016-11-16,115.279999,115.599998,113.180000,114.290001,105.236160,4247500
2016-11-17,113.910004,115.139999,113.889999,114.779999,105.687332,2173600
2016-11-18,115.650002,115.650002,113.459999,114.089996,105.052002,3067600
2016-11-21,114.440002,114.629997,113.690002,114.349998,105.291405,2300000
2016-11-22,113.830002,114.730003,113.589996,113.830002,105.616158,2581200
2016-11-23,112.900002,113.830002,112.730003,113.419998,106.046265,2346500
2016-11-25,113.919998,115.169998,113.889999,114.760002,107.299133,1152300
2016-11-28,115.250000,116.660004,115.000000,116.300003,108.739021,4640300
2016-11-29,116.300003,118.529999,116.180000,117.269997,109.645950,3170800
2016-11-30,115.879997,115.989998,114.160004,114.230003,106.803596,3338300
2016-12-01,113.519997,113.919998,112.629997,112.949997,105.606812,3022200
2016-12-02,113.699997,114.910004,113.610001,114.410004,106.971878,2115700
2016-12-05,114.309998,115.400002,113.180000,115.000000,107.523544,2540700
2016-12-06,114.820000,115.620003,114.470001,114.750000,107.289787,2942900
2016-12-07,115.019997,117.699997,114.800003,117.680000,110.029305,2697200
2016-12-08,116.779999,117.629997,116.339996,116.870003,109.271957,2247500
2016-12-09,116.989998,117.379997,115.739998,116.489998,108.916656,2979000
2016-12-12,116.089996,117.790001,115.860001,117.449997,109.814240,4181500
2016-12-13,117.510002,119.180000,117.480003,119.019997,111.282181,2401700
2016-12-14,119.690002,120.430000,116.000000,116.029999,108.486565,2628400
2016-12-15,115.980003,117.050003,114.849998,117.029999,109.421555,2707700
2016-12-16,117.239998,119.190002,117.120003,118.900002,111.169991,3923800
2016-12-19,119.500000,119.690002,118.309998,119.220001,111.469177,1286100
2016-12-20,119.239998,119.900002,118.760002,119.300003,111.543976,1541500
2016-12-21,119.089996,119.800003,118.510002,118.599998,110.889488,1518300
2016-12-22,118.639999,119.019997,118.160004,118.900002,111.169991,1250700
2016-12-23,118.889999,119.260002,118.540001,119.230003,111.478539,892600
2016-12-27,119.080002,119.580002,118.570000,119.250000,111.497231,655400
2016-12-28,119.320000,119.669998,118.470001,118.650002,110.936234,1303300
2016-12-29,119.230003,120.260002,118.519997,120.180000,112.366753,1012000
2016-12-30,120.209999,120.750000,119.099998,119.459999,111.693573,1424000
2017-01-03,119.540001,119.650002,117.800003,118.720001,111.001686,1525300
2017-01-04,119.230003,119.809998,118.580002,119.070000,111.328934,2135400
2017-01-05,119.779999,119.779999,117.750000,119.000000,111.263481,1538800
2017-01-06,118.410004,119.129997,118.010002,118.650002,110.936234,2202500
2017-01-09,119.120003,119.510002,118.099998,118.349998,110.655724,1515300
2017-01-10,118.129997,118.709999,117.330002,118.580002,110.870789,1593200
2017-01-11,118.239998,119.610001,118.239998,119.410004,111.646820,1400000
2017-01-12,119.589996,119.930000,118.860001,119.500000,111.730972,1633500
2017-01-13,119.300003,119.419998,117.879997,119.050003,111.310234,1443800
2017-01-17,119.400002,120.290001,119.180000,120.220001,112.404160,1740500
2017-01-18,120.220001,120.970001,119.839996,120.029999,112.226517,1446600
2017-01-19,119.370003,120.239998,118.849998,119.279999,111.525261,1181400
2017-01-20,119.480003,119.629997,118.349998,119.260002,111.506577,1276500
2017-01-23,119.529999,119.919998,118.660004,118.779999,111.057785,2278700
2017-01-24,118.739998,119.260002,118.370003,118.809998,111.085846,1212600
2017-01-25,118.239998,119.089996,118.110001,119.019997,111.282181,1720100
2017-01-26,118.699997,119.290001,117.910004,118.750000,111.029732,1377000
2017-01-27,119.959999,121.839996,119.330002,121.370003,113.479408,3135100
2017-01-30,121.669998,123.620003,121.540001,122.449997,114.489182,2820000
2017-01-31,122.440002,124.309998,122.160004,123.720001,115.676628,2195300
2017-02-01,122.720001,123.629997,122.089996,122.620003,114.648140,2054900
2017-02-02,122.959999,123.519997,122.120003,123.459999,115.433525,1251200
2017-02-03,123.900002,124.889999,123.550003,124.209999,116.134766,2056800
2017-02-06,124.400002,124.830002,123.529999,123.860001,115.807518,1048200
2017-02-07,124.070000,124.639999,123.739998,124.330002,116.246971,1564700
2017-02-08,124.239998,126.419998,124.239998,126.300003,118.088882,2148600
2017-02-09,126.300003,126.300003,124.180000,124.650002,116.546158,1606500
2017-02-10,124.500000,125.550003,124.250000,125.470001,117.312851,1205300
2017-02-13,125.500000,126.120003,125.139999,126.000000,117.808395,885700
2017-02-14,125.019997,126.089996,124.519997,126.000000,117.808395,1612600
2017-02-15,125.050003,125.949997,124.559998,125.290001,117.144554,1765500
2017-02-16,125.500000,126.209999,125.239998,126.190002,117.986046,1247500
2017-02-17,126.690002,126.970001,125.959999,126.860001,118.612465,2337800
2017-02-21,126.419998,128.490005,126.000000,128.259995,119.921455,1576700
2017-02-22,127.980003,128.679993,127.440002,128.440002,120.089767,2136100
2017-02-23,128.750000,129.649994,128.199997,129.169998,120.772293,1901600
2017-02-24,128.850006,130.960007,128.500000,130.960007,123.384422,2567900
2017-02-27,131.070007,131.070007,129.179993,129.869995,122.357452,1833200
2017-02-28,129.960007,131.479996,129.550003,131.000000,123.422119,2248600
2017-03-01,129.559998,130.259995,128.610001,129.410004,121.924095,2268000
2017-03-02,129.410004,131.639999,129.000000,130.940002,123.365593,1530100
2017-03-03,130.699997,131.000000,129.809998,130.800003,123.233673,1321500
2017-03-06,130.500000,130.990005,129.759995,130.639999,123.082932,2052100
2017-03-07,130.369995,131.119995,130.240005,130.649994,123.092354,1991100
2017-03-08,129.520004,130.119995,128.880005,129.440002,121.952354,1582000
2017-03-09,129.660004,130.179993,128.710007,128.750000,121.302261,1261100
2017-03-10,129.800003,130.169998,129.009995,130.059998,122.536484,1480700
2017-03-13,130.089996,130.669998,129.449997,130.460007,122.913353,1459300
2017-03-14,130.330002,130.970001,130.029999,130.570007,123.016991,1342400
2017-03-15,130.839996,132.630005,130.369995,131.899994,124.270042,2030300
2017-03-16,131.610001,131.770004,129.580002,129.899994,122.385735,2610700
2017-03-17,130.119995,131.779999,130.089996,130.229996,122.696640,4662100
2017-03-20,130.720001,131.179993,129.539993,129.889999,122.376320,1891700
2017-03-21,130.220001,132.339996,129.589996,131.850006,124.222954,2384100
2017-03-22,132.009995,133.199997,131.779999,132.410004,124.750557,1383800
2017-03-23,132.490005,133.119995,131.770004,132.089996,124.449059,1550100
2017-03-24,131.970001,133.279999,131.720001,132.800003,125.117981,1432000
2017-03-27,133.050003,133.100006,130.639999,131.100006,123.516335,2040000
2017-03-28,130.750000,131.559998,130.509995,131.259995,123.667076,1377800
2017-03-29,130.550003,131.029999,130.220001,130.550003,122.998138,1106700
2017-03-30,130.039993,130.580002,127.779999,128.130005,120.718124,3398100
2017-03-31,128.059998,129.279999,127.820000,128.369995,120.944244,2336500
2017-04-03,128.500000,128.770004,127.089996,128.720001,121.274002,1742500
2017-04-04,128.929993,129.919998,128.410004,129.539993,122.046555,1359100
2017-04-05,129.410004,130.839996,129.000000,130.639999,123.082932,1786600
2017-04-06,130.059998,130.449997,129.399994,129.759995,122.253822,1529500
2017-04-07,130.029999,130.350006,128.770004,128.929993,121.471855,1766800
2017-04-10,128.929993,129.639999,128.570007,129.429993,121.942917,1051900
2017-04-11,129.130005,129.570007,128.309998,129.320007,121.839302,1053600
2017-04-12,128.610001,130.539993,128.500000,130.509995,122.960449,1468700
2017-04-13,130.089996,131.500000,130.009995,130.770004,123.205406,1936600
2017-04-17,130.669998,131.270004,130.470001,130.910004,123.337326,1127100
2017-04-18,130.899994,132.070007,130.449997,131.940002,124.307732,1955600
2017-04-19,131.929993,131.990005,130.860001,131.500000,123.893196,2080000
2017-04-20,131.500000,131.500000,129.220001,130.869995,123.299622,2013700
2017-04-21,131.259995,134.330002,131.259995,133.020004,125.325272,2620200
2017-04-24,132.619995,133.110001,131.429993,132.750000,125.070892,2436100
2017-04-25,132.610001,133.000000,131.860001,132.919998,125.231056,1291800
2017-04-26,133.000000,133.830002,132.649994,132.830002,125.146255,1491800
2017-04-27,132.660004,134.199997,132.630005,133.520004,125.796349,1406000
2017-04-28,133.350006,134.119995,133.070007,133.559998,125.834015,1663200
2017-05-01,134.139999,134.320007,132.779999,133.039993,125.344101,1801000
2017-05-02,133.240005,134.039993,133.070007,134.020004,126.267403,1714600
2017-05-03,133.860001,134.250000,133.169998,133.360001,125.645599,1643600
2017-05-04,133.110001,134.500000,133.100006,134.339996,126.568893,1753300
2017-05-05,134.779999,135.210007,134.229996,134.330002,126.559471,1828100
2017-05-08,134.500000,135.160004,134.169998,134.949997,127.143608,1451200
2017-05-09,134.440002,134.929993,133.490005,133.770004,126.031860,1547500
2017-05-10,133.820007,134.460007,133.419998,134.169998,126.408730,1874700
2017-05-11,134.080002,134.660004,133.589996,134.639999,126.851524,895300
2017-05-12,134.729996,135.830002,134.660004,135.550003,127.708908,1528800
2017-05-15,135.240005,136.639999,135.050003,136.130005,128.255356,1928100
2017-05-16,136.130005,136.809998,135.789993,135.899994,128.038681,1359500
2017-05-17,135.899994,137.169998,135.899994,136.449997,128.556824,1871200
2017-05-18,136.630005,137.729996,135.720001,136.940002,129.018524,2219500
2017-05-19,137.029999,137.600006,135.600006,137.289993,129.348236,1728700
2017-05-22,137.360001,138.580002,137.000000,138.350006,130.346939,2137400
2017-05-23,138.520004,140.059998,138.380005,138.960007,130.921661,1947200
2017-05-24,139.179993,140.429993,139.020004,140.149994,132.042816,1551800
2017-05-25,139.729996,140.869995,139.240005,140.699997,133.496872,1191300
2017-05-26,140.789993,141.059998,140.369995,140.710007,133.506348,1107500
2017-05-30,140.529999,141.050003,140.240005,140.649994,133.449417,2750100
2017-05-31,140.720001,141.830002,140.720001,141.440002,134.198975,3316900
2017-06-01,141.350006,141.899994,140.720001,141.899994,134.635391,1611600
2017-06-02,142.770004,142.929993,141.729996,142.710007,135.403961,1834900
2017-06-05,142.399994,142.639999,141.789993,141.850006,134.587982,1081400
2017-06-06,142.509995,142.639999,141.720001,141.919998,134.654419,2055900
2017-06-07,141.929993,142.979996,141.440002,142.580002,135.280609,1428800
2017-06-08,142.580002,142.580002,140.630005,141.449997,134.208466,1694100
2017-06-09,141.100006,141.740005,139.949997,140.240005,133.060394,1793200
2017-06-12,140.240005,140.860001,138.149994,139.419998,132.282394,2236600
2017-06-13,139.419998,140.350006,138.960007,139.949997,132.785248,1736100
2017-06-14,141.149994,142.190002,140.600006,141.149994,133.923813,1422300
2017-06-15,141.210007,142.110001,140.660004,141.869995,134.606949,2766400
2017-06-16,142.190002,143.169998,141.919998,142.839996,135.527283,2602200
2017-06-19,143.050003,143.190002,142.130005,142.389999,135.100342,2317100
2017-06-20,142.440002,142.830002,141.919998,141.960007,134.692337,2153200
2017-06-21,142.119995,142.360001,140.419998,141.059998,133.838409,1630200
2017-06-22,140.889999,142.210007,140.679993,141.589996,134.341278,1921400
2017-06-23,141.589996,144.330002,141.369995,143.139999,135.811935,2751900
2017-06-26,143.389999,144.869995,143.119995,144.229996,136.846130,1977800
2017-06-27,143.570007,144.350006,142.020004,142.270004,134.986511,2415700
2017-06-28,142.919998,143.229996,140.750000,141.020004,133.800476,2090900
2017-06-29,140.190002,140.380005,138.960007,139.970001,132.804230,2896000
2017-06-30,140.229996,141.619995,140.070007,140.130005,132.956039,2132900
2017-07-03,140.850006,141.800003,139.619995,139.619995,132.472137,1030300
2017-07-05,139.580002,139.789993,138.250000,138.820007,131.713120,1926400
2017-07-06,138.539993,139.809998,138.000000,139.570007,132.424698,1741100
2017-07-07,139.570007,141.160004,139.380005,140.479996,133.288116,1378500
2017-07-10,140.630005,141.809998,140.270004,141.029999,133.809952,1687600
2017-07-11,141.520004,141.520004,139.529999,140.750000,133.544281,1898400
2017-07-12,141.860001,142.240005,140.660004,140.779999,133.572754,1692900
2017-07-13,141.220001,141.330002,140.190002,140.580002,133.382996,1389300
2017-07-14,141.649994,142.130005,141.320007,141.660004,134.407700,1263200
2017-07-17,141.410004,141.729996,140.750000,140.970001,133.753036,2811100
2017-07-18,141.270004,142.119995,140.990005,141.490005,134.246414,1367900
2017-07-19,141.940002,142.059998,141.330002,141.800003,134.540558,943400
2017-07-20,142.320007,143.869995,142.000000,143.479996,136.134521,1570000
2017-07-21,143.160004,144.429993,142.570007,144.369995,136.978958,1353400
2017-07-24,144.410004,144.410004,143.119995,143.149994,135.821426,2102600
2017-07-25,143.369995,143.449997,142.119995,143.110001,135.783463,1350300
2017-07-26,142.619995,145.580002,142.289993,145.490005,138.041656,1760400
2017-07-27,144.949997,145.350006,143.960007,144.649994,137.244644,1420000
2017-07-28,144.600006,145.759995,144.449997,145.119995,137.690552,1156300
2017-07-31,145.330002,146.880005,145.259995,146.089996,138.610916,1695100
2017-08-01,145.880005,147.220001,145.839996,146.570007,139.066360,1510500
2017-08-02,146.160004,146.979996,145.380005,146.740005,139.227646,1672000
2017-08-03,146.550003,147.839996,146.339996,147.539993,139.986664,1418600
2017-08-04,146.949997,147.330002,146.080002,146.750000,139.237137,1478900
2017-08-07,146.830002,147.490005,146.490005,147.089996,139.559738,1204800
2017-08-08,147.000000,147.580002,146.699997,147.350006,139.806412,1187700
2017-08-09,147.880005,148.190002,146.949997,147.240005,139.702042,2760500
2017-08-10,146.869995,148.300003,146.820007,147.720001,140.157471,1341900
2017-08-11,147.639999,148.050003,146.649994,147.179993,139.645111,1271500
2017-08-14,147.610001,148.369995,147.380005,148.059998,140.480072,977000
2017-08-15,147.490005,149.339996,147.490005,149.050003,141.419373,1194300
2017-08-16,148.990005,150.179993,148.779999,149.979996,142.301758,1353800
2017-08-17,149.429993,150.320007,148.339996,148.610001,141.001907,1362700
2017-08-18,148.500000,150.600006,148.050003,149.929993,142.254318,1438700
2017-08-21,150.000000,150.839996,149.679993,150.449997,142.747726,974500
2017-08-22,150.570007,151.190002,150.020004,150.839996,143.117722,1350600
